id_reserva,dias_anticipacion,num_noches,num_noches_finde,num_adultos,num_ninos,num_solicitudes_especiales,num_estancias_previas,precio_total_mxn,descuento_aplicado_pct,tipo_habitacion,canal_reserva,regimen,temporada,forma_pago,pais_origen,cliente_recurrente,tiene_promocion,cancelo
1235,153,2,1,1,0,0,2,17791,0,estandar,ota,desayuno,media,en_hotel,mexico,si,no,no
1236,127,4,1,2,0,1,0,5180,16.6,estandar,agencia,media_pension,baja,deposito_50pct,mexico,no,si,no
1237,47,3,1,4,0,0,2,11926,NA,estandar,ota,todo_incluido,media,deposito_50pct,eua_canada,si,si,si
1238,30,1,0,1,2,0,0,8316,7.2,junior,web_propio,desayuno,baja,en_hotel,mexico,no,si,no
1239,37,2,1,2,0,0,0,24461,NA,estandar,ota,desayuno,media,anticipado,mexico,no,si,no
1240,69,9,1,2,0,1,3,24351,0.1,estandar,web_propio,solo_habitacion,alta,deposito_50pct,europa,si,si,no
1241,142,1,0,2,0,3,1,9848,0,estandar,agencia,desayuno,baja,en_hotel,mexico,si,no,si
1242,61,4,1,2,2,3,3,26001,10.8,estandar,ota,solo_habitacion,alta,deposito_50pct,eua_canada,si,si,si
1243,152,2,1,2,1,3,1,16337,0,junior,ota,solo_habitacion,baja,anticipado,mexico,si,no,no
1244,76,3,0,1,0,0,1,17357,15.6,estandar,ota,desayuno,media,en_hotel,eua_canada,si,si,si
1245,107,10,5,2,0,1,1,21211,18.6,estandar,web_propio,solo_habitacion,media,deposito_50pct,mexico,si,si,no
1246,118,1,0,1,2,0,0,4582,4.8,suite,web_propio,desayuno,alta,en_hotel,mexico,no,si,no
1247,32,3,1,1,2,0,1,8444,6.4,estandar,ota,desayuno,alta,anticipado,mexico,si,si,si
1248,38,6,2,3,0,1,2,11342,7.7,estandar,web_propio,desayuno,media,anticipado,eua_canada,si,si,no
1249,36,4,2,2,0,0,1,22168,7.2,estandar,ota,solo_habitacion,alta,anticipado,mexico,si,si,no
1250,72,7,1,2,0,0,3,13673,12.1,estandar,ota,solo_habitacion,alta,anticipado,europa,si,si,no
1251,50,3,2,1,0,0,1,15409,6.8,estandar,ota,desayuno,alta,en_hotel,mexico,si,si,si
1252,136,3,2,1,0,0,1,8033,20.5,ejecutiva,ota,desayuno,media,deposito_50pct,eua_canada,si,si,no
1253,52,3,0,2,0,1,2,14721,6.7,ejecutiva,web_propio,todo_incluido,media,anticipado,otro,si,si,no
1254,107,12,1,1,0,0,1,9119,21,estandar,ota,solo_habitacion,baja,en_hotel,eua_canada,si,si,si
1255,23,9,4,2,0,1,0,26475,0,estandar,web_propio,media_pension,alta,deposito_50pct,europa,no,no,no
1256,21,4,2,2,0,0,1,24904,6.2,estandar,ota,desayuno,baja,deposito_50pct,eua_canada,si,si,si
1257,236,3,1,4,0,0,1,4979,0,junior,ota,desayuno,alta,deposito_50pct,europa,si,no,si
1258,140,4,2,1,1,1,0,4236,NA,junior,web_propio,desayuno,media,deposito_50pct,mexico,no,si,no
1259,86,3,1,2,1,0,1,13135,18.6,junior,agencia,solo_habitacion,alta,deposito_50pct,mexico,si,si,si
1260,97,1,0,2,0,2,1,9195,18.3,junior,web_propio,todo_incluido,alta,anticipado,mexico,si,si,no
1261,28,2,1,2,0,0,2,11568,0,estandar,ota,desayuno,baja,en_hotel,mexico,si,no,si
1262,116,6,2,3,1,0,0,9800,18.4,estandar,telefono,solo_habitacion,alta,deposito_50pct,mexico,no,si,si
1263,71,7,1,1,0,1,2,17093,1.3,estandar,web_propio,desayuno,media,anticipado,europa,si,si,no
1264,26,1,1,2,0,0,1,15201,NA,estandar,agencia,desayuno,media,anticipado,mexico,si,si,no
1265,81,5,1,1,1,0,2,22427,0,estandar,ota,solo_habitacion,baja,en_hotel,mexico,si,no,si
1266,2,2,1,2,0,3,1,4292,NA,estandar,ota,solo_habitacion,alta,deposito_50pct,mexico,si,si,no
1267,49,2,1,3,1,0,2,14454,19.3,ejecutiva,ota,solo_habitacion,media,en_hotel,mexico,si,si,si
1268,154,3,1,2,0,0,0,6433,3.4,junior,web_propio,desayuno,media,deposito_50pct,eua_canada,no,si,no
1269,112,9,1,2,0,0,1,2448,23.8,estandar,telefono,solo_habitacion,baja,anticipado,eua_canada,si,si,no
1270,41,3,1,2,0,1,3,26632,18,estandar,web_propio,desayuno,alta,en_hotel,mexico,si,si,no
1271,42,2,1,3,1,2,0,19373,9.1,estandar,web_propio,solo_habitacion,media,anticipado,mexico,no,si,si
1272,56,2,1,4,0,3,2,16350,13.7,suite,ota,media_pension,alta,anticipado,mexico,si,si,no
1273,33,6,1,2,0,0,3,24405,10.1,ejecutiva,telefono,media_pension,alta,en_hotel,otro,si,si,no
1274,47,8,4,3,1,0,4,26797,5,estandar,web_propio,solo_habitacion,alta,en_hotel,mexico,si,si,si
1275,147,1,0,2,2,0,1,2839,NA,junior,ota,media_pension,media,anticipado,europa,si,si,si
1276,10,6,2,2,0,0,1,12207,5.9,junior,telefono,todo_incluido,baja,anticipado,europa,si,si,no
1277,279,7,1,4,0,0,4,2401,15.6,estandar,web_propio,solo_habitacion,baja,anticipado,mexico,si,si,si
1278,103,3,0,1,1,0,3,10825,12.4,estandar,ota,desayuno,alta,en_hotel,mexico,si,si,no
1279,52,4,1,2,0,0,2,1944,2.5,junior,web_propio,todo_incluido,baja,en_hotel,eua_canada,si,si,no
1280,27,4,2,2,1,0,1,10186,26.6,estandar,ota,solo_habitacion,media,deposito_50pct,eua_canada,si,si,si
1281,8,3,2,1,0,1,0,5269,12.1,suite,web_propio,solo_habitacion,baja,deposito_50pct,europa,no,si,si
1282,49,9,2,2,0,0,0,4226,4.8,estandar,web_propio,desayuno,alta,deposito_50pct,eua_canada,no,si,no
1283,17,4,2,2,0,0,1,22752,7.4,ejecutiva,telefono,desayuno,baja,deposito_50pct,eua_canada,si,si,no
1284,91,6,1,2,0,1,2,10043,25.5,estandar,ota,solo_habitacion,alta,en_hotel,europa,si,si,no
1285,23,8,4,2,1,3,1,4993,5.3,estandar,web_propio,todo_incluido,media,anticipado,mexico,si,si,no
1286,63,10,4,2,0,0,0,21739,3.7,estandar,ota,solo_habitacion,media,deposito_50pct,eua_canada,no,si,no
1287,102,2,0,2,1,0,0,2614,0,junior,ota,desayuno,baja,deposito_50pct,mexico,no,no,si
1288,73,3,1,2,2,3,1,15336,14,estandar,web_propio,desayuno,baja,deposito_50pct,mexico,si,si,no
1289,90,3,1,2,2,0,0,13256,9.8,ejecutiva,ota,desayuno,media,deposito_50pct,eua_canada,no,si,si
1290,17,1,0,4,0,0,0,26380,12.9,junior,ota,media_pension,alta,deposito_50pct,europa,no,si,no
1291,56,2,1,1,0,1,0,NA,6.6,junior,ota,solo_habitacion,media,anticipado,eua_canada,no,si,si
1292,68,3,1,3,0,0,0,20101,12.5,junior,telefono,solo_habitacion,baja,anticipado,mexico,no,si,no
1293,47,2,0,2,1,0,2,4323,0.1,suite,agencia,solo_habitacion,baja,en_hotel,europa,si,si,si
1294,178,4,2,2,1,0,0,10055,10.1,junior,ota,desayuno,alta,deposito_50pct,mexico,no,si,si
1295,33,1,0,2,0,4,4,23732,5.2,suite,web_propio,desayuno,media,anticipado,europa,si,si,no
1296,81,5,3,2,0,0,1,25118,NA,estandar,ota,solo_habitacion,media,deposito_50pct,mexico,si,si,si
1297,20,3,0,4,0,3,0,12226,5.4,estandar,ota,desayuno,baja,en_hotel,eua_canada,no,si,no
1298,23,3,1,3,0,0,2,3847,0,estandar,ota,solo_habitacion,baja,en_hotel,europa,si,no,no
1299,72,6,2,2,0,2,0,10729,18.8,estandar,web_propio,solo_habitacion,alta,anticipado,europa,no,si,no
1300,27,3,1,1,1,0,1,18976,19.5,ejecutiva,ota,desayuno,media,anticipado,eua_canada,si,si,si
1301,26,1,1,2,2,2,3,22636,0.5,junior,ota,desayuno,baja,en_hotel,mexico,si,si,no
1302,22,6,1,1,0,1,2,5542,19.8,junior,agencia,todo_incluido,alta,en_hotel,europa,si,si,no
1303,39,1,0,4,0,0,1,22474,12.9,estandar,ota,desayuno,media,en_hotel,eua_canada,si,si,si
1304,52,1,0,2,1,2,2,5144,NA,junior,ota,solo_habitacion,media,anticipado,mexico,si,no,si
1305,80,5,2,2,0,1,0,25126,8.7,junior,ota,todo_incluido,alta,anticipado,mexico,no,si,no
1306,113,2,0,2,2,1,0,3339,17.4,suite,ota,media_pension,baja,anticipado,mexico,no,si,si
1307,10,5,3,3,0,3,3,3627,20.7,suite,agencia,desayuno,baja,deposito_50pct,mexico,si,si,no
1308,37,3,2,2,2,0,2,21262,3.8,estandar,ota,desayuno,alta,anticipado,eua_canada,si,si,si
1309,38,4,1,2,0,0,4,14092,0,ejecutiva,ota,desayuno,media,deposito_50pct,mexico,si,no,si
1310,57,4,1,1,0,3,4,4521,3.3,estandar,web_propio,desayuno,alta,deposito_50pct,mexico,si,si,no
1311,47,2,0,2,0,0,2,8963,2.4,estandar,ota,desayuno,media,deposito_50pct,mexico,si,si,no
1312,24,2,1,4,0,0,2,10534,0,ejecutiva,ota,desayuno,media,en_hotel,eua_canada,si,no,si
1313,18,7,3,2,0,0,4,1613,12.4,estandar,ota,todo_incluido,baja,anticipado,otro,si,si,no
1314,153,1,0,2,2,0,0,21385,5,estandar,ota,media_pension,media,en_hotel,mexico,no,si,si
1315,46,3,1,4,0,4,1,11454,9.9,junior,web_propio,solo_habitacion,alta,anticipado,mexico,si,si,no
1316,25,5,1,3,0,2,3,8092,2.4,junior,ota,todo_incluido,media,anticipado,eua_canada,si,si,no
1317,65,3,1,3,1,0,4,22780,19.8,junior,ota,solo_habitacion,alta,anticipado,mexico,si,si,no
1318,38,2,0,1,0,0,0,11371,10.1,junior,ota,media_pension,alta,deposito_50pct,mexico,no,si,si
1319,73,10,3,2,1,2,1,7259,22,estandar,agencia,desayuno,alta,en_hotel,europa,si,si,no
1320,32,3,1,2,2,0,1,24499,13.6,estandar,ota,desayuno,baja,en_hotel,mexico,si,si,no
1321,10,1,0,2,2,2,1,3720,0,ejecutiva,web_propio,solo_habitacion,baja,en_hotel,mexico,si,no,si
1322,75,2,1,2,0,0,1,11209,1.8,estandar,ota,solo_habitacion,alta,anticipado,eua_canada,si,si,no
1323,61,1,0,2,2,3,2,18043,5.7,estandar,web_propio,desayuno,alta,deposito_50pct,mexico,si,si,no
1324,64,2,0,2,0,0,1,11124,0,estandar,web_propio,solo_habitacion,media,en_hotel,mexico,si,no,si
1325,37,4,2,1,0,0,1,2860,0,estandar,web_propio,desayuno,media,deposito_50pct,eua_canada,si,no,no
1326,40,5,1,2,0,2,0,26463,13.6,junior,web_propio,desayuno,alta,en_hotel,mexico,no,si,no
1327,36,9,2,4,0,2,4,22969,4.1,suite,agencia,solo_habitacion,media,en_hotel,mexico,si,si,no
1328,8,5,3,4,0,2,1,1551,24.4,estandar,ota,media_pension,media,anticipado,mexico,si,si,si
1329,30,1,0,2,0,1,1,6741,0,junior,ota,media_pension,baja,anticipado,mexico,si,no,no
1330,25,1,0,2,0,0,0,11522,30.9,estandar,agencia,solo_habitacion,media,deposito_50pct,mexico,no,si,si
1331,41,1,0,2,1,0,1,17608,19.2,suite,ota,solo_habitacion,baja,deposito_50pct,mexico,si,si,si
1332,139,6,3,1,0,1,0,18748,14.5,estandar,telefono,desayuno,baja,deposito_50pct,mexico,no,si,si
1333,49,10,4,2,0,0,2,18572,8.6,estandar,ota,desayuno,alta,anticipado,mexico,si,si,si
1334,108,7,4,1,1,0,1,25379,0,estandar,agencia,desayuno,media,en_hotel,mexico,si,no,si
1335,17,3,1,2,1,1,1,6339,NA,estandar,ota,todo_incluido,media,anticipado,mexico,si,no,no
1336,37,4,2,2,2,1,2,4957,13.3,estandar,agencia,media_pension,baja,deposito_50pct,mexico,si,si,no
1337,170,3,1,2,0,1,4,21314,4.9,suite,ota,solo_habitacion,media,en_hotel,mexico,si,si,si
1338,17,2,1,1,0,1,1,8286,13.5,estandar,telefono,solo_habitacion,alta,anticipado,europa,si,si,no
1339,35,1,0,2,1,0,0,21241,14.1,estandar,web_propio,solo_habitacion,media,deposito_50pct,mexico,no,si,si
1340,80,2,1,2,0,1,0,26819,22.3,junior,ota,solo_habitacion,alta,en_hotel,mexico,no,si,no
1341,99,8,5,2,0,0,1,7463,11.2,ejecutiva,web_propio,todo_incluido,media,deposito_50pct,europa,si,si,no
1342,60,8,2,1,0,1,0,24522,6,junior,ota,todo_incluido,alta,en_hotel,eua_canada,no,si,no
1343,22,3,0,1,0,0,2,5090,0,junior,agencia,desayuno,media,en_hotel,mexico,si,no,si
1344,55,2,1,2,0,1,1,21142,0,estandar,agencia,solo_habitacion,baja,deposito_50pct,mexico,si,no,no
1345,38,6,1,1,0,0,0,23199,24.6,junior,web_propio,media_pension,media,deposito_50pct,mexico,no,si,no
1346,54,3,0,2,1,0,1,15196,3,estandar,ota,solo_habitacion,baja,anticipado,europa,si,si,no
1347,49,3,1,1,0,1,1,22767,0,estandar,web_propio,solo_habitacion,media,deposito_50pct,eua_canada,si,no,no
1348,79,2,0,3,2,0,0,18010,12.3,estandar,ota,media_pension,alta,deposito_50pct,mexico,no,si,no
1349,21,2,1,2,1,1,0,6902,20.9,estandar,web_propio,desayuno,media,en_hotel,mexico,no,si,si
1350,103,4,2,2,0,0,3,16294,25.9,suite,ota,desayuno,alta,en_hotel,mexico,si,si,si
1351,124,2,1,2,0,1,0,17609,30.9,estandar,ota,desayuno,baja,deposito_50pct,mexico,no,si,si
1352,46,2,0,2,1,1,5,19917,0,estandar,web_propio,desayuno,alta,anticipado,mexico,si,no,no
1353,120,1,0,2,0,1,2,NA,0,estandar,agencia,desayuno,alta,en_hotel,mexico,si,no,no
1354,70,4,2,2,0,4,2,11750,NA,estandar,web_propio,solo_habitacion,alta,deposito_50pct,eua_canada,si,si,no
1355,160,4,2,2,0,0,1,20517,7.2,junior,agencia,solo_habitacion,media,deposito_50pct,otro,si,si,si
1356,70,2,0,2,0,0,1,11632,8.9,junior,telefono,todo_incluido,media,deposito_50pct,otro,si,si,no
1357,17,1,0,3,0,1,0,4793,9.7,suite,ota,desayuno,baja,en_hotel,mexico,no,si,si
1358,94,1,0,1,0,0,2,21543,7.7,junior,web_propio,desayuno,media,anticipado,mexico,si,si,no
1359,63,8,5,2,1,4,0,14274,7.4,junior,ota,desayuno,alta,anticipado,eua_canada,no,si,no
1360,90,6,1,4,0,0,1,12261,0.7,estandar,ota,solo_habitacion,baja,deposito_50pct,mexico,si,si,no
1361,39,7,4,3,3,2,2,12076,30.1,junior,ota,desayuno,baja,anticipado,eua_canada,si,si,no
1362,67,7,2,1,0,2,1,3183,32.5,suite,web_propio,desayuno,alta,en_hotel,eua_canada,si,si,no
1363,20,2,1,2,1,0,0,NA,0,estandar,ota,desayuno,media,anticipado,eua_canada,no,no,no
1364,52,3,1,2,2,1,3,24650,0,junior,agencia,desayuno,baja,anticipado,mexico,si,no,si
1365,19,4,1,3,1,0,2,15347,1.2,estandar,agencia,solo_habitacion,media,en_hotel,otro,si,si,si
1366,150,6,4,1,0,0,2,11042,5.9,estandar,agencia,solo_habitacion,media,deposito_50pct,mexico,si,si,si
1367,51,12,3,1,0,0,0,18172,0,junior,ota,solo_habitacion,alta,anticipado,mexico,no,no,si
1368,95,2,0,4,0,0,3,4701,24.4,estandar,web_propio,media_pension,media,anticipado,mexico,si,si,no
1369,69,3,1,2,2,0,1,NA,23.7,suite,agencia,desayuno,media,deposito_50pct,mexico,si,si,no
1370,35,1,1,2,3,0,0,3426,18.5,estandar,web_propio,desayuno,alta,en_hotel,mexico,no,si,no
1371,124,2,1,2,1,1,4,1631,0,estandar,web_propio,solo_habitacion,alta,deposito_50pct,mexico,si,no,no
1372,35,10,6,2,1,1,1,20419,22.4,estandar,ota,solo_habitacion,media,deposito_50pct,mexico,si,si,no
1373,73,5,2,2,2,1,1,17375,4.2,estandar,ota,solo_habitacion,baja,deposito_50pct,mexico,si,si,no
1374,63,3,1,2,0,1,0,7670,20,estandar,ota,desayuno,media,en_hotel,eua_canada,no,si,si
1375,30,2,1,2,0,0,0,22289,17.6,estandar,ota,solo_habitacion,media,en_hotel,mexico,no,si,no
1376,39,1,0,2,0,1,1,9971,1.4,junior,ota,desayuno,media,en_hotel,eua_canada,si,si,no
1377,105,3,0,3,0,0,0,2955,23,estandar,web_propio,solo_habitacion,baja,anticipado,eua_canada,no,si,no
1378,140,10,3,1,0,0,3,13532,4.3,estandar,ota,solo_habitacion,media,en_hotel,mexico,si,si,si
1379,98,2,0,2,0,0,0,19360,0,estandar,ota,solo_habitacion,alta,deposito_50pct,mexico,no,no,si
1380,29,4,2,1,0,0,1,25309,19.6,suite,web_propio,solo_habitacion,media,anticipado,europa,si,si,no
1381,79,6,1,2,0,1,4,NA,6.6,estandar,ota,media_pension,media,anticipado,eua_canada,si,si,si
1382,30,6,3,2,1,3,2,9684,15.5,estandar,ota,desayuno,media,deposito_50pct,mexico,si,si,no
1383,63,3,0,2,1,3,0,8831,14.5,estandar,ota,todo_incluido,media,en_hotel,mexico,no,si,no
1384,101,2,1,2,0,0,4,14663,10.2,estandar,web_propio,solo_habitacion,media,deposito_50pct,mexico,si,si,no
1385,28,2,1,2,0,0,1,7081,3.5,junior,ota,solo_habitacion,alta,anticipado,europa,si,si,si
1386,12,8,2,1,1,2,0,7515,2.2,estandar,agencia,solo_habitacion,baja,anticipado,europa,no,si,no
1387,60,2,1,2,0,1,1,19637,15.3,junior,ota,desayuno,media,deposito_50pct,eua_canada,si,si,no
1388,19,2,1,3,1,0,3,NA,NA,estandar,web_propio,solo_habitacion,baja,anticipado,eua_canada,si,si,no
1389,27,6,2,2,0,0,0,16039,10.1,suite,agencia,solo_habitacion,media,en_hotel,eua_canada,no,si,no
1390,27,2,0,4,0,1,1,2443,24.3,estandar,agencia,solo_habitacion,media,en_hotel,mexico,si,si,no
1391,46,1,1,1,0,0,0,21090,15.7,estandar,web_propio,todo_incluido,media,anticipado,otro,no,si,no
1392,67,3,1,2,3,4,3,15493,11.7,junior,ota,solo_habitacion,media,en_hotel,mexico,si,si,no
1393,68,5,2,2,1,0,2,4304,11.8,estandar,agencia,media_pension,baja,en_hotel,eua_canada,si,si,si
1394,197,2,1,2,0,0,1,19719,NA,estandar,ota,desayuno,media,deposito_50pct,eua_canada,si,si,si
1395,85,2,0,1,1,1,2,6359,10.9,junior,agencia,solo_habitacion,alta,en_hotel,eua_canada,si,si,si
1396,59,3,1,1,1,0,1,23557,9.3,estandar,ota,todo_incluido,alta,deposito_50pct,europa,si,si,no
1397,65,1,0,1,1,2,3,12913,25.3,estandar,agencia,todo_incluido,media,anticipado,mexico,si,si,no
1398,192,12,7,2,0,0,3,11530,0,estandar,web_propio,solo_habitacion,media,anticipado,eua_canada,si,no,si
1399,24,1,0,2,0,4,2,11832,9,estandar,ota,desayuno,baja,anticipado,mexico,si,si,no
1400,18,2,0,1,2,2,1,2218,0,estandar,agencia,solo_habitacion,alta,anticipado,mexico,si,no,no
1401,229,1,0,3,0,1,0,26550,11.3,suite,web_propio,solo_habitacion,alta,en_hotel,mexico,no,si,no
1402,109,2,1,2,0,0,0,8129,15.4,estandar,web_propio,solo_habitacion,media,en_hotel,eua_canada,no,si,si
1403,13,10,2,2,3,2,1,9962,21.3,junior,web_propio,desayuno,media,en_hotel,NA,si,si,si
1404,51,6,2,1,2,1,1,11588,0,estandar,agencia,media_pension,baja,anticipado,mexico,si,no,no
1405,44,3,0,3,1,0,2,26399,0,junior,agencia,media_pension,baja,en_hotel,eua_canada,si,no,no
1406,122,7,3,2,1,0,3,18277,1.8,suite,ota,solo_habitacion,baja,anticipado,eua_canada,si,si,no
1407,15,1,0,1,0,0,0,27866,1.8,estandar,web_propio,desayuno,alta,deposito_50pct,eua_canada,no,si,no
1408,106,6,1,2,1,1,0,18368,16.6,estandar,agencia,desayuno,alta,en_hotel,mexico,no,si,no
1409,66,2,0,2,1,2,3,NA,11.7,junior,ota,desayuno,media,en_hotel,europa,si,si,si
1410,53,3,1,2,2,0,2,14988,12.4,estandar,ota,desayuno,media,en_hotel,eua_canada,si,si,no
1411,53,5,2,2,0,0,2,1575,0,junior,ota,solo_habitacion,baja,en_hotel,europa,si,no,no
1412,66,5,2,2,0,2,2,5132,0,junior,web_propio,media_pension,baja,deposito_50pct,eua_canada,si,no,no
1413,22,7,2,2,0,0,0,3732,14.3,junior,web_propio,solo_habitacion,alta,deposito_50pct,mexico,no,si,no
1414,107,5,1,2,0,0,1,21755,11.7,estandar,ota,desayuno,media,deposito_50pct,mexico,si,si,si
1415,104,5,3,4,2,0,1,15211,0,estandar,agencia,desayuno,alta,en_hotel,mexico,si,no,no
1416,36,2,1,2,0,1,1,18746,26.3,estandar,ota,desayuno,media,deposito_50pct,otro,si,si,si
1417,215,2,1,3,0,0,2,9019,12.7,junior,web_propio,media_pension,alta,en_hotel,mexico,si,si,si
1418,64,1,0,2,1,0,3,5714,6.7,estandar,agencia,solo_habitacion,baja,anticipado,eua_canada,si,si,no
1419,31,3,0,1,0,0,2,22457,5,junior,web_propio,solo_habitacion,alta,en_hotel,mexico,si,si,no
1420,108,6,1,2,0,0,1,19265,NA,junior,agencia,todo_incluido,media,en_hotel,otro,si,si,no
1421,51,1,0,3,3,3,1,15273,27.3,suite,web_propio,desayuno,media,anticipado,mexico,si,si,no
1422,128,2,1,2,1,3,1,NA,0,junior,ota,solo_habitacion,alta,en_hotel,NA,si,no,no
1423,107,2,1,2,0,1,1,NA,1.5,estandar,ota,solo_habitacion,media,en_hotel,eua_canada,si,si,si
1424,77,6,1,2,0,0,2,9304,16.6,estandar,ota,solo_habitacion,baja,en_hotel,mexico,si,si,si
1425,65,3,2,2,0,0,0,5903,32.6,estandar,agencia,desayuno,alta,en_hotel,mexico,no,si,si
1426,23,2,1,1,1,1,1,25529,14.2,junior,agencia,solo_habitacion,media,en_hotel,mexico,si,si,no
1427,62,4,0,3,0,1,0,25185,NA,ejecutiva,ota,desayuno,baja,deposito_50pct,eua_canada,no,si,si
1428,44,1,0,2,0,0,1,8093,31.5,ejecutiva,agencia,todo_incluido,alta,deposito_50pct,europa,si,si,si
1429,59,1,0,3,0,1,1,7220,9.1,estandar,ota,todo_incluido,media,deposito_50pct,eua_canada,si,si,no
1430,108,1,1,1,1,1,0,19068,12.3,suite,ota,media_pension,alta,deposito_50pct,eua_canada,no,si,no
1431,20,1,0,3,0,4,1,3223,7.8,suite,agencia,solo_habitacion,media,deposito_50pct,europa,si,si,no
1432,41,11,5,3,0,0,1,6215,12,junior,agencia,desayuno,alta,deposito_50pct,mexico,si,si,no
1433,98,4,1,2,2,3,1,13645,17,estandar,web_propio,desayuno,baja,deposito_50pct,mexico,si,si,no
1434,26,2,1,3,2,0,1,20516,31.2,estandar,agencia,desayuno,baja,anticipado,europa,si,si,si
1435,105,5,3,2,0,1,3,11322,20.6,junior,ota,solo_habitacion,media,deposito_50pct,mexico,si,si,si
1436,141,3,1,2,0,1,1,14579,NA,estandar,ota,desayuno,baja,anticipado,mexico,si,si,no
1437,121,5,1,3,0,0,1,8534,19.5,junior,telefono,solo_habitacion,alta,en_hotel,NA,si,si,no
1438,133,6,2,1,0,0,2,15093,0,estandar,ota,desayuno,media,en_hotel,mexico,si,no,si
1439,128,4,2,2,0,1,3,24014,NA,estandar,agencia,solo_habitacion,alta,anticipado,mexico,si,si,no
1440,28,3,1,2,0,2,2,9779,2.4,junior,telefono,solo_habitacion,alta,en_hotel,eua_canada,si,si,no
1441,76,2,1,2,0,0,1,25122,0,estandar,ota,solo_habitacion,media,deposito_50pct,mexico,si,no,no
1442,131,4,0,2,1,0,1,10621,0.3,junior,web_propio,media_pension,alta,en_hotel,otro,si,si,si
1443,32,3,1,2,0,2,3,21482,7.3,estandar,ota,solo_habitacion,baja,en_hotel,eua_canada,si,si,no
1444,79,12,2,2,0,0,1,23670,7,estandar,web_propio,solo_habitacion,baja,deposito_50pct,eua_canada,si,si,no
1445,56,5,1,1,0,0,0,10329,16,estandar,telefono,solo_habitacion,baja,anticipado,mexico,no,si,no
1446,47,10,5,1,1,0,1,16264,NA,suite,ota,solo_habitacion,media,deposito_50pct,mexico,si,si,no
1447,29,2,1,3,0,1,0,10518,NA,ejecutiva,web_propio,media_pension,alta,en_hotel,eua_canada,no,no,si
1448,58,13,5,4,0,0,2,4281,20.1,ejecutiva,ota,solo_habitacion,alta,anticipado,eua_canada,si,si,no
1449,134,4,2,2,0,0,0,23827,18.2,estandar,ota,desayuno,media,deposito_50pct,eua_canada,no,si,si
1450,71,9,5,3,0,1,2,23414,1.2,estandar,ota,solo_habitacion,media,en_hotel,mexico,si,si,si
1451,43,2,1,4,2,2,0,4261,6.8,estandar,telefono,media_pension,media,anticipado,europa,no,si,no
1452,40,13,5,4,0,0,2,8259,2.4,estandar,ota,desayuno,baja,en_hotel,mexico,si,si,si
1453,29,11,5,1,0,0,0,1889,17.1,estandar,telefono,solo_habitacion,media,en_hotel,eua_canada,no,si,si
1454,59,12,2,3,1,1,0,8541,18.5,junior,ota,desayuno,baja,deposito_50pct,mexico,no,si,si
1455,26,3,1,2,0,0,3,3006,3.2,ejecutiva,web_propio,solo_habitacion,alta,deposito_50pct,eua_canada,si,si,no
1456,12,2,0,2,2,2,2,7409,15.6,suite,ota,desayuno,alta,anticipado,mexico,si,si,no
1457,136,4,0,2,0,1,2,14680,29,estandar,web_propio,solo_habitacion,alta,en_hotel,mexico,si,si,no
1458,85,8,2,2,0,0,0,24326,9.2,estandar,ota,todo_incluido,alta,en_hotel,mexico,no,si,si
1459,11,1,0,1,2,0,1,NA,0,estandar,web_propio,desayuno,alta,deposito_50pct,eua_canada,si,no,no
1460,29,4,1,1,2,1,0,1531,6,junior,ota,media_pension,media,deposito_50pct,eua_canada,no,si,no
1461,82,6,2,2,0,0,0,26288,15,estandar,telefono,desayuno,alta,en_hotel,mexico,no,si,si
1462,86,2,1,3,0,0,0,15675,0.7,junior,web_propio,todo_incluido,media,anticipado,mexico,no,si,no
1463,89,1,0,1,0,0,0,NA,14.3,ejecutiva,telefono,desayuno,baja,deposito_50pct,mexico,no,si,si
1464,62,2,1,1,0,3,2,11871,0,estandar,web_propio,media_pension,baja,en_hotel,mexico,si,no,no
1465,12,1,0,2,1,0,0,25467,9.3,estandar,agencia,solo_habitacion,alta,anticipado,eua_canada,no,si,si
1466,62,2,1,1,0,0,2,23408,20.3,estandar,ota,desayuno,alta,en_hotel,mexico,si,si,si
1467,10,4,1,2,0,2,2,16827,0,estandar,ota,todo_incluido,media,en_hotel,eua_canada,si,no,si
1468,27,2,1,2,2,1,1,5099,15.4,ejecutiva,ota,solo_habitacion,alta,deposito_50pct,mexico,si,si,no
1469,30,3,2,1,0,3,2,18136,0,junior,ota,desayuno,media,anticipado,mexico,si,no,no
1470,60,4,2,1,0,3,0,4921,30.9,estandar,ota,desayuno,alta,anticipado,otro,no,si,no
1471,60,3,1,1,0,0,3,27907,25.8,estandar,web_propio,desayuno,media,deposito_50pct,mexico,si,si,si
1472,141,4,2,2,0,0,0,9679,3.8,junior,agencia,media_pension,media,en_hotel,mexico,no,si,no
1473,42,1,0,2,0,2,2,8295,5.1,ejecutiva,web_propio,media_pension,alta,en_hotel,europa,si,si,no
1474,246,3,1,3,0,0,1,26986,0,suite,ota,desayuno,alta,anticipado,eua_canada,si,no,si
1475,77,3,1,2,0,3,1,6596,15.8,estandar,ota,desayuno,alta,en_hotel,eua_canada,si,si,no
1476,87,1,0,1,2,3,2,25604,0,ejecutiva,agencia,solo_habitacion,alta,en_hotel,mexico,si,no,si
1477,25,10,3,2,0,1,1,9672,1,estandar,web_propio,desayuno,media,anticipado,NA,si,si,no
